Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
21+912,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145294,0.145294,0.145444,0.436032,Good,1,0,0,0.104053,0.071319,0.065382,0.240754,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20515,77.06485,
21+922,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.12321,Good,1,0,0,0.137701,0.137849,0.137847,0.413397,Good,1,0,0,0.100443,0.069952,0.057094,0.227489,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20524,77.06482,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_18603_Patch_work.jpg
21+932,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.138545,0.138692,0.138692,0.415929,Good,1,0,0,0.117508,0.061007,0.051324,0.229839,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20532,77.06479,
21+942,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.144828,0.145124,0.144973,0.434925,Good,1,0,0,0.090675,0.059924,0.057263,0.207862,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.2054,77.06476,
21+952,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137683,0.137977,0.137683,0.413343,Good,1,0,0,0.099404,0.050712,0.048226,0.198342,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20549,77.06473,
21+962,0,0,0,0,N/A,0,0,0,0.167487,Fair,0,1,0,0,0,N/A,0.13936,Good,1,0,0,0.13015,0.130739,0.130592,0.391481,Good,1,0,0,0.083731,0.047973,0.047829,0.179533,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20558,77.0647,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_18672_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_18676_Patch_work.jpg
21+972,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.124438,0.130755,0.130755,0.385948,Good,1,0,0,0.102438,0.059326,0.05559,0.217354,Good,1,0,0,0.00962,Good,1,0,0,0,N/A,0,0,0,28.20567,77.06467,
21+982,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.883894,Good,0,N/A,0,0,0,0.118675,0.137348,0.137643,0.393666,Good,1,0,0,0.105277,0.065728,0.060553,0.231558,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20575,77.06465,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_18710_Shoving.jpg
21+992,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130602,0.130602,0.130602,0.391806,Good,1,0,0,0.090212,0.058072,0.052133,0.200417,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20584,77.06462,
22+002,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130067,0.130664,0.130664,0.391395,Good,1,0,0,0.091891,0.048407,0.042381,0.182679,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20593,77.06459,
22+012,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.106989,Good,0,N/A,0,0,0,0.123593,0.123744,0.123739,0.371076,Good,1,0,0,0.079939,0.045088,0.039735,0.164762,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20601,77.06456,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_18769_Shoving.jpg
22+022,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.131093,0.130798,0.130798,0.392689,Good,1,0,0,0.062411,0.040972,0.040327,0.14371,Good,1,0,0,0.02251,Good,1,0,0,0,N/A,0,0,0,28.2061,77.06453,
22+032,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.122772,0.12366,0.123509,0.369941,Good,1,0,0,0.063889,0.040867,0.0392,0.143956,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20619,77.0645,
22+042,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.128695,0.130618,0.130618,0.389931,Good,1,0,0,0.076078,0.059211,0.045896,0.181185,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20627,77.06448,
22+052,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.100337,0.123599,0.123599,0.347535,Good,1,0,0,0.094325,0.04982,0.042737,0.186882,Good,1,0,0,0.8195,Good,1,0,0,0,N/A,0,0,0,28.20636,77.06445,
22+062,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.245495,Good,1,0,0,0.120941,0.122848,0.122848,0.366637,Good,1,0,0,0.079483,0.0509,0.042617,0.173,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20645,77.06442,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_18853_Patch_work.jpg
22+072,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.118628,0.123635,0.123781,0.366044,Good,1,0,0,0.077611,0.040636,0.040973,0.15922,Good,1,0,0,0.031005,Good,1,0,0,0,N/A,0,0,0,28.20653,77.06439,
22+082,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.282024,Good,0,N/A,0,0,0,0.116618,0.123952,0.123952,0.364522,Good,1,0,0,0.080056,0.041194,0.037493,0.158743,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20662,77.06436,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_18875_Shoving.jpg
22+092,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123349,0.123498,0.123647,0.370494,Good,1,0,0,0.076107,0.04061,0.036109,0.152826,Good,1,0,0,0.01878,Good,1,0,0,0,N/A,0,0,0,28.2067,77.06433,
22+102,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.096605,0.123489,0.123489,0.343583,Good,1,0,0,0.082824,0.041208,0.03351,0.157542,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20679,77.0643,
22+112,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.060396,0.127734,0.130538,0.318668,Good,1,0,0,0.087452,0.047383,0.04416,0.178995,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20688,77.06428,
22+122,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.046047,0.119555,0.123236,0.288838,Good,1,0,0,0.084601,0.042798,0.040728,0.168127,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20697,77.06425,
22+132,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.086992,0.125369,0.130538,0.342899,Good,1,0,0,0.079361,0.048081,0.044631,0.172073,Good,1,0,0,0.244563,Good,1,0,0,0,N/A,0,0,0,28.20705,77.06422,
22+142,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.132285,0.138235,0.138233,0.408753,Good,1,0,0,0.107756,0.059776,0.050881,0.218413,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20714,77.06419,
22+152,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.115187,0.128931,0.131461,0.375579,Good,1,0,0,0.114744,0.055414,0.05183,0.221988,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20723,77.06416,
22+162,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.129949,0.13764,0.137788,0.405377,Good,1,0,0,0.095098,0.053943,0.044338,0.193379,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20731,77.06414,
22+172,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.131219,0.13137,0.13137,0.393959,Good,1,0,0,0.105783,0.052006,0.049425,0.207214,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.2074,77.06411,
22+182,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14356,0.144898,0.145042,0.4335,Good,1,0,0,0.105856,0.047216,0.050464,0.203536,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20748,77.06408,
22+192,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.131546,0.137899,0.137902,0.407347,Good,1,0,0,0.105903,0.056401,0.059262,0.221566,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20757,77.06405,
22+202,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,1.598904,Fair,0,1,0,0.136091,0.137899,0.137754,0.411744,Good,1,0,0,0.095252,0.050054,0.056338,0.201644,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20766,77.06402,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19106_Patch_work.jpg
22+212,0,0,0,0,N/A,0,0,0,0.589306,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.139755,0.145074,0.145221,0.43005,Good,1,0,0,0.091991,0.045431,0.049411,0.186833,Good,1,0,0,0.097169,Good,1,0,0,0,N/A,0,0,0,28.20774,77.064,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19117_Potholes.jpg
22+222,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.136348,0.13813,0.13813,0.412608,Good,1,0,0,0.084529,0.05193,0.050595,0.187054,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20783,77.06397,
22+232,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14476,0.145504,0.145504,0.435768,Good,1,0,0,0.110361,0.056514,0.050427,0.217302,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20792,77.06394,
22+242,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.382497,Good,0,N/A,0,0,0,0.134821,0.137638,0.137781,0.41024,Good,1,0,0,0.111498,0.045041,0.047247,0.203786,Good,1,0,0,0.065323,Good,1,0,0,0,N/A,0,0,0,28.20801,77.06391,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19169_Shoving.jpg
22+252,0,0,0,0,N/A,0,0,0,0.083297,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.14462,0.145064,0.145364,0.435048,Good,1,0,0,0.116057,0.064983,0.060823,0.241863,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20809,77.06388,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19196_Potholes.jpg
22+262,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137025,0.138045,0.138191,0.413261,Good,1,0,0,0.103538,0.055042,0.048766,0.207346,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20818,77.06385,
22+272,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.13707,0.145232,0.145679,0.427981,Good,1,0,0,0.109126,0.055855,0.050675,0.215656,Good,1,0,0,0.243252,Good,1,0,0,0,N/A,0,0,0,28.20827,77.06382,
22+282,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.144891,0.145326,0.145474,0.435691,Good,1,0,0,0.096689,0.052098,0.051923,0.20071,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20835,77.0638,
22+292,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145417,0.145562,0.145418,0.436397,Good,1,0,0,0.107196,0.053805,0.050388,0.211389,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20844,77.06377,
22+302,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145879,0.145875,0.145875,0.437629,Good,1,0,0,0.1042,0.054488,0.052258,0.210946,Good,1,0,0,0.013661,Good,1,0,0,0,N/A,0,0,0,28.20853,77.06374,
22+312,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.214539,Good,1,0,0,0.143863,0.144897,0.145042,0.433802,Good,1,0,0,0.112743,0.053024,0.052071,0.217838,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20861,77.06371,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19318_Patch_work.jpg
22+322,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.553089,Good,0,N/A,0,0,0,0.136769,0.142578,0.145429,0.424776,Good,1,0,0,0.111371,0.059513,0.052544,0.223428,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.2087,77.06368,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19339_Shoving.jpg
22+332,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.13537,0.143636,0.14466,0.423666,Good,1,0,0,0.105378,0.061343,0.05721,0.223931,Good,1,0,0,0.027262,Good,1,0,0,0,N/A,0,0,0,28.20879,77.06365,
22+342,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.307763,Good,0,N/A,0,0,0,0.14505,0.146092,0.145944,0.437086,Good,1,0,0,0.115391,0.056772,0.053299,0.225462,Good,1,0,0,0.693422,Good,1,0,0,0,N/A,0,0,0,28.20887,77.06362,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19381_Shoving.jpg
22+352,0,0,0,0,N/A,0,0,0,0.054365,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.134889,0.145097,0.144658,0.424644,Good,1,0,0,0.111452,0.057297,0.054499,0.223248,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20896,77.0636,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19399_Potholes.jpg
22+362,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14274,0.144503,0.144651,0.431894,Good,1,0,0,0.115507,0.058786,0.054639,0.228932,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20904,77.06356,
22+372,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14409,0.145273,0.145274,0.434637,Good,1,0,0,0.100789,0.055434,0.045957,0.20218,Good,1,0,0,0.077554,Good,1,0,0,0,N/A,0,0,0,28.20913,77.06353,
22+382,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.143221,0.14455,0.144405,0.432176,Good,1,0,0,0.108965,0.056395,0.049511,0.214871,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20922,77.0635,
22+392,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145554,0.1457,0.145401,0.436655,Good,1,0,0,0.106065,0.05957,0.053813,0.219448,Good,1,0,0,0.135826,Good,1,0,0,0,N/A,0,0,0,28.2093,77.06347,
22+402,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14511,0.145552,0.145702,0.436364,Good,1,0,0,0.118027,0.06166,0.053935,0.233622,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20939,77.06344,
22+412,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137273,0.138444,0.138438,0.414155,Good,1,0,0,0.112314,0.051257,0.050801,0.214372,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20948,77.06341,
22+422,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.109095,Good,1,0,0,0.144572,0.145015,0.145015,0.434602,Good,1,0,0,0.105993,0.061474,0.060143,0.22761,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20956,77.06338,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19539_Patch_work.jpg
22+432,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.119174,0.137666,0.137666,0.394506,Good,1,0,0,0.108963,0.06603,0.055197,0.23019,Good,1,0,0,0.025843,Good,1,0,0,0,N/A,0,0,0,28.20965,77.06335,
22+442,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.132975,0.145266,0.145564,0.423805,Good,1,0,0,0.13293,0.061932,0.05805,0.252912,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20973,77.06332,
22+452,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.306703,Good,1,0,0,0.126615,0.137855,0.138148,0.402618,Good,1,0,0,0.11407,0.069767,0.058102,0.241939,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20982,77.06329,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19590_Patch_work.jpg
22+462,0.168867,0,0,0.168867,Good,1,0,0,0,N/A,0,0,0,0,1.413398,Good,0,N/A,0,0,0,0.14456,0.144855,0.144707,0.434122,Good,1,0,0,0.111962,0.06362,0.05816,0.233742,Good,1,0,0,0.029065,Good,1,0,0,0,N/A,0,0,0,28.20991,77.06326,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19610_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19611_Shoving.jpg
22+472,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.133879,0.13565,0.138022,0.407551,Good,1,0,0,0.121106,0.052785,0.049081,0.222972,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.20999,77.06324,
22+482,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.128196,0.137074,0.137816,0.403086,Good,1,0,0,0.105186,0.049872,0.047685,0.202743,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21008,77.06321,
22+492,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137054,0.137201,0.137054,0.411309,Good,1,0,0,0.091049,0.045929,0.046521,0.183499,Good,1,0,0,0.021711,Good,1,0,0,0,N/A,0,0,0,28.21017,77.06318,
22+502,0,0,0.107084,0.107084,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14291,0.14497,0.144678,0.432558,Good,1,0,0,0.090049,0.05112,0.043552,0.184721,Good,1,0,0,0.017094,Good,1,0,0,0,N/A,0,0,0,28.21025,77.06315,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19682_Transverse_crack.jpg
22+512,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137016,0.145191,0.145336,0.427543,Good,1,0,0,0.112363,0.055526,0.049023,0.216912,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21034,77.06312,
22+522,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.128529,0.137747,0.137892,0.404168,Good,1,0,0,0.090828,0.049489,0.046953,0.18727,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21043,77.06308,
22+532,0,0,0,0,N/A,0,0,0,0.139465,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.145015,0.145743,0.145743,0.436501,Good,1,0,0,0.117508,0.055005,0.050123,0.222636,Good,1,0,0,0.022407,Good,1,0,0,0,N/A,0,0,0,28.21051,77.06305,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19758_Potholes.jpg
22+542,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.138213,0.138653,0.138507,0.415373,Good,1,0,0,0.108092,0.049306,0.049943,0.207341,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.2106,77.06302,
22+552,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145514,0.145515,0.145667,0.436696,Good,1,0,0,0.083835,0.053434,0.051381,0.18865,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21068,77.06299,
22+562,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145409,0.14556,0.145409,0.436378,Good,1,0,0,0.115934,0.056101,0.058328,0.230363,Good,1,0,0,0.052124,Good,1,0,0,0,N/A,0,0,0,28.21077,77.06296,
22+572,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.920293,Good,0,N/A,0,0,0,0.147198,0.152366,0.152965,0.452529,Good,1,0,0,0.121587,0.067759,0.069071,0.258417,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21085,77.06293,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19825_Shoving.jpg
22+582,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.152959,0.152959,0.152959,0.458877,Good,1,0,0,0.113901,0.071383,0.064976,0.25026,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21094,77.0629,
22+592,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.144387,0.144826,0.144826,0.434039,Good,1,0,0,0.113558,0.064616,0.057153,0.235327,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21103,77.06287,
22+602,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.144105,0.145432,0.145432,0.434969,Good,1,0,0,0.116526,0.069576,0.06322,0.249322,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21112,77.06284,
22+612,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137664,0.137664,0.137811,0.413139,Good,1,0,0,0.115766,0.057815,0.056205,0.229786,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.2112,77.06282,
22+622,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.152119,0.153019,0.152725,0.457863,Good,1,0,0,0.108507,0.058561,0.057829,0.224897,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21129,77.06279,
22+632,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.143788,0.145274,0.145128,0.43419,Good,1,0,0,0.105223,0.066737,0.060512,0.232472,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21138,77.06276,
22+642,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.321141,Good,1,0,0,0.144928,0.144929,0.144929,0.434786,Good,1,0,0,0.112633,0.068011,0.06233,0.242974,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21146,77.06273,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_19974_Patch_work.jpg
22+652,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.144948,0.1448,0.144648,0.434396,Good,1,0,0,0.101067,0.053285,0.063156,0.217508,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21155,77.0627,
22+662,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.972844,Good,0,N/A,0,0,0,0.137815,0.13782,0.137964,0.413599,Good,1,0,0,0.120686,0.056746,0.056017,0.233449,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21164,77.06267,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_20005_Shoving.jpg
22+672,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145211,0.145511,0.145657,0.436379,Good,1,0,0,0.128051,0.05742,0.049998,0.235469,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21172,77.06264,
22+682,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.145893,0.145747,0.145747,0.437387,Good,1,0,0,0.140206,0.060227,0.05502,0.255453,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21181,77.06261,
22+692,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.144685,0.144831,0.145128,0.434644,Good,1,0,0,0.106377,0.051281,0.051886,0.209544,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21189,77.06258,
22+702,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.153011,0.152427,0.153305,0.458743,Good,1,0,0,0.128437,0.067591,0.060309,0.256337,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21198,77.06255,
22+712,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.134367,0.140879,0.144866,0.420112,Good,1,0,0,0.104755,0.053094,0.049959,0.207808,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21207,77.06252,
22+722,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.53397,Good,0,N/A,0,0,0,0.141186,0.152225,0.152225,0.445636,Good,1,0,0,0.107633,0.049438,0.051198,0.208269,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.21215,77.0625,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_20129_Shoving.jpg
