Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
8+390,0,0,0,0,N/A,0,0,0,0.013423,Good,1,0,0,0,2.744268,Good,0.93752,Good,1,0,0,0.126996,0.102342,0.042188,0.271526,Good,1,0,0,0.010945,0.006089,0.008636,0.02567,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12316,77.05098,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23611_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23614_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23628_Potholes.jpg
8+400,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.283432,Good,0,N/A,0,0,0,0.120793,0.125114,0.063047,0.308954,Good,1,0,0,0.005779,0.005651,0.0084446,0.0198746,Good,1,0,0,0.178065,Good,1,0,0,0,N/A,0,0,0,28.12311,77.05089,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23648_Shoving.jpg
8+410,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.146114,0.135023,0.112172,0.393309,Good,1,0,0,0.005932,0.007252,0.0096119,0.0227959,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12306,77.05081,
8+420,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.915232,Good,0.033184,Good,1,0,0,0.143832,0.106849,0.075748,0.326429,Good,1,0,0,0.007166,0.006541,0.0092243,0.0229313,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12301,77.05072,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23678_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23696_Shoving.jpg
8+430,0,0,0,0,N/A,0,0,0,0.204288,Fair,0,1,0,0,0,N/A,0.063091,Good,1,0,0,0.122034,0.049878,0.025562,0.197474,Good,1,0,0,0.008693,0.005308,0.0124003,0.0264013,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12297,77.05063,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23709_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23714_Potholes.jpg
8+440,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.98136,Good,1,0,0,0.141685,0.072441,0.057943,0.272069,Good,1,0,0,0.009171,0.009766,0.0149595,0.0338965,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12292,77.05054,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23740_Patch_work.jpg
8+450,0,0,0,0,N/A,0,0,0,0.088746,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.138942,0.098242,0.07609,0.313274,Good,1,0,0,0.011242,0.009923,0.0159775,0.0371425,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12288,77.05046,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23747_Potholes.jpg
8+460,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.090382,Good,1,0,0,0.13426,0.135412,0.103248,0.37292,Good,1,0,0,0.009784,0.010338,0.0147959,0.0349179,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12284,77.05036,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23782_Patch_work.jpg
8+470,0,0,0,0,N/A,0,0,0,0.058983,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.145772,0.147768,0.116827,0.410367,Good,1,0,0,0.00831,0.007582,0.0120246,0.0279166,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1228,77.05027,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23791_Potholes.jpg
8+480,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.113801,0.155812,0.117557,0.38717,Good,1,0,0,0.01079,0.006214,0.0108009,0.0278049,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12276,77.05018,
8+490,0,0,0,0,N/A,0,0,0,0.084335,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.143372,0.156271,0.14442,0.444063,Good,1,0,0,0.013657,0.00785,0.0117538,0.0332608,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12273,77.05008,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23840_Potholes.jpg
8+500,0,0,0,0,N/A,0,0,0,0.009415,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.13155,0.141143,0.132709,0.405402,Good,1,0,0,0.011701,0.007682,0.0149389,0.0343219,Good,1,0,0,0.025331,Good,1,0,0,0,N/A,0,0,0,28.12269,77.04999,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23878_Potholes.jpg
8+510,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.309404,Good,0.136667,Good,1,0,0,0.130896,0.144615,0.13009,0.405601,Good,1,0,0,0.006363,0.007392,0.0121316,0.0258866,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12266,77.0499,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23881_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23887_Patch_work.jpg
8+520,0,0,0,0,N/A,0,0,0,0.255798,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.132208,0.149783,0.130847,0.412838,Good,1,0,0,0.010581,0.008474,0.01308,0.032135,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12263,77.0498,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23918_Potholes.jpg
8+530,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.105962,0.135652,0.133286,0.3749,Good,1,0,0,0.006628,0.00397,0.0095889,0.0201869,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1226,77.0497,
8+540,0,0,0,0,N/A,0,0,0,0.070973,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.10845,0.142694,0.086348,0.337492,Good,1,0,0,0.006046,0.004564,0.0099869,0.0205969,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12256,77.04961,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_23969_Potholes.jpg
8+550,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.142505,0.134728,0.109383,0.386616,Good,1,0,0,0.011308,0.005949,0.0099633,0.0272203,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12253,77.04951,
8+560,0,0,0,0,N/A,0,0,0,0.06016,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.116674,0.144301,0.140117,0.401092,Good,1,0,0,0.008263,0.006339,0.0101909,0.0247929,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1225,77.04942,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24016_Potholes.jpg
8+570,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.083248,0.136105,0.095541,0.314894,Good,1,0,0,0.011392,0.005927,0.0097796,0.0270986,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12247,77.04933,
8+580,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.104552,0.141456,0.121626,0.367634,Good,1,0,0,0.00983,0.006813,0.0108084,0.0274514,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12243,77.04923,
8+590,0,0,0,0,N/A,0,0,0,0.023285,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.158504,0.093994,0.072974,0.325472,Good,1,0,0,0.016567,0.013201,0.0176093,0.0473773,Good,1,0,0,0.096479,Good,1,0,0,0,N/A,0,0,0,28.1224,77.04914,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24079_Potholes.jpg
8+600,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.152864,0.074428,0.123102,0.350394,Good,1,0,0,0.015862,0.011002,0.0145492,0.0414132,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12237,77.04904,
8+610,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.133118,0.091572,0.110799,0.335489,Good,1,0,0,0.016871,0.010809,0.0136154,0.0412954,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12233,77.04895,
8+620,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.538189,Good,1,0,0,0.138797,0.144001,0.074931,0.357729,Good,1,0,0,0.018672,0.010089,0.0129096,0.0416706,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1223,77.04885,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24150_Patch_work.jpg
8+630,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.125265,Good,1,0,0,0.086351,0.125506,0.131988,0.343845,Good,1,0,0,0.01199,0.007279,0.011722,0.030991,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12227,77.04876,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24180_Patch_work.jpg
8+640,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.141415,0.124264,0.118402,0.384081,Good,1,0,0,0.017472,0.00753,0.0130094,0.0380114,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12224,77.04866,
8+650,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,14.73894,Poor,0,N/A,0,0,0,0.132751,0.148264,0.069035,0.35005,Good,1,0,0,0.016006,0.010519,0.0137684,0.0402934,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1222,77.04857,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24233_Shoving.jpg
8+660,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.210398,Good,1,0,0,0.141919,0.139599,0.094735,0.376253,Good,1,0,0,0.026487,0.012573,0.0124126,0.0514726,Good,1,0,0,0.487912,Good,1,0,0,0,N/A,0,0,0,28.12217,77.04848,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24236_Patch_work.jpg
8+670,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,12.74584,Poor,2.134565,Fair,0,1,0,0.162912,0.133402,0.095057,0.391371,Good,1,0,0,0.022981,0.013316,0.0144743,0.0507713,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12213,77.04838,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24264_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24281_Patch_work.jpg
8+680,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.765136,Good,0,N/A,0,0,0,0.147007,0.119456,0.115367,0.38183,Good,1,0,0,0.014879,0.012353,0.0151392,0.0423712,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1221,77.04829,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24295_Shoving.jpg
8+690,0,0,0,0,N/A,0,0,0,0.214118,Fair,0,1,0,0,11.04451,Poor,1.187882,Fair,0,1,0,0.147134,0.113092,0.106988,0.367214,Good,1,0,0,0.003563,0.00595,0.0099342,0.0194472,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12206,77.04819,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24311_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24317_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24328_Shoving.jpg
8+700,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.132817,0.139333,0.128222,0.400372,Good,1,0,0,0.007269,0.005502,0.0103723,0.0231433,Good,1,0,0,0.14985,Good,1,0,0,0,N/A,0,0,0,28.12203,77.0481,
8+710,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.682077,Good,0.981718,Good,1,0,0,0.095414,0.08966,0.104485,0.289559,Good,1,0,0,0.010828,0.007432,0.0123278,0.0305878,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12199,77.04801,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24372_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24372_Patch_work.jpg
8+720,0,0,0,0,N/A,0,0,0,0.462718,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.126474,0.142243,0.130373,0.39909,Good,1,0,0,0.010248,0.007535,0.0122847,0.0300677,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12196,77.04791,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24395_Potholes.jpg
8+730,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.120454,Good,0.157242,Good,1,0,0,0.133146,0.13183,0.131824,0.3968,Good,1,0,0,0.006394,0.007998,0.0099366,0.0243286,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12192,77.04782,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24411_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24412_Shoving.jpg
8+740,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,4.063766,Good,0,N/A,0,0,0,0.082051,0.13205,0.108092,0.322193,Good,1,0,0,0.008912,0.006219,0.0100728,0.0252038,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12189,77.04773,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24442_Shoving.jpg
8+750,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.157687,0.133697,0.092851,0.384235,Good,1,0,0,0.006501,0.005033,0.0078276,0.0193616,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12186,77.04763,
8+760,0,0,0,0,N/A,0,0,0,0.118787,Fair,0,1,0,0,1.948929,Good,0,N/A,0,0,0,0.145862,0.126149,0.081046,0.353057,Good,1,0,0,0.00709,0.005335,0.0075507,0.0199757,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12182,77.04753,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24485_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24496_Shoving.jpg
8+770,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.079889,Good,1,0,0,0.155627,0.139053,0.115677,0.410357,Good,1,0,0,0.00982,0.006539,0.0105569,0.0269159,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12179,77.04744,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24506_Patch_work.jpg
8+780,0,0.320689,0,0.320689,Good,1,0,0,0,N/A,0,0,0,0,0.37294,Good,0,N/A,0,0,0,0.152805,0.12154,0.103946,0.378291,Good,1,0,0,0.007532,0.008853,0.0131447,0.0295297,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12176,77.04735,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24533_Longitudinal_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24539_Shoving.jpg
8+790,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.164187,0.148577,0.099686,0.41245,Good,1,0,0,0.009629,0.010086,0.0131752,0.0328902,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12173,77.04725,
8+800,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.95077,Good,0.306533,Good,1,0,0,0.142995,0.140142,0.128564,0.411701,Good,1,0,0,0.007431,0.004605,0.0087428,0.0207788,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12169,77.04716,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24569_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24577_Patch_work.jpg
8+810,0.319502,0,0,0.319502,Good,1,0,0,0,N/A,0,0,0,0,1.664408,Good,0,N/A,0,0,0,0.138965,0.129481,0.112543,0.380989,Good,1,0,0,0.005214,0.005751,0.0094541,0.0204191,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12166,77.04706,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24599_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24608_Alligator_crack.jpg
8+820,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,3.14479,Good,0,N/A,0,0,0,0.13992,0.1133,0.076548,0.329768,Good,1,0,0,0.009276,0.005468,0.0097692,0.0245132,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12162,77.04697,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24634_Shoving.jpg
8+830,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.146684,0.074618,0.075922,0.297224,Good,1,0,0,0.011259,0.006814,0.0085844,0.0266574,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12159,77.04687,
8+840,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.159072,0.09233,0.083093,0.334495,Good,1,0,0,0.00743,0.005352,0.0090699,0.0218519,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12155,77.04678,
8+850,0,0,0,0,N/A,0,0,0,0.112879,Fair,0,1,0,0,2.033012,Good,0,N/A,0,0,0,0.183706,0.160298,0.137224,0.481228,Good,1,0,0,0.007665,0.0065,0.0103445,0.0245095,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12152,77.04669,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24696_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24706_Shoving.jpg
8+860,0,0,0,0,N/A,0,0,0,0.249781,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.165931,0.123409,0.097942,0.387282,Good,1,0,0,0.005942,0.004444,0.0080255,0.0184115,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12149,77.04659,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24729_Potholes.jpg
8+870,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.430705,Good,0.077243,Good,1,0,0,0.153564,0.148688,0.080109,0.382361,Good,1,0,0,0.007566,0.006377,0.0093443,0.0232873,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12146,77.04649,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24743_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24760_Patch_work.jpg
8+880,0,0,0,0,N/A,0,0,0,0.077755,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.127206,0.152271,0.078136,0.357613,Good,1,0,0,0.007391,0.007724,0.0083157,0.0234307,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12143,77.0464,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24775_Potholes.jpg
8+890,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.148497,0.118743,0.094808,0.362048,Good,1,0,0,0.009351,0.007575,0.0106694,0.0275954,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1214,77.0463,
8+900,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,9.401829,Fair,0,N/A,0,0,0,0.156811,0.117347,0.121336,0.395494,Good,1,0,0,0.012483,0.009071,0.0103936,0.0319476,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12137,77.04621,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24828_Shoving.jpg
8+910,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.023145,Good,1,0,0,0.147753,0.158522,0.126938,0.433213,Good,1,0,0,0.009044,0.009073,0.0118989,0.0300159,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12134,77.04611,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24836_Patch_work.jpg
8+920,0,0,0,0,N/A,0,0,0,0.140601,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.106245,0.160993,0.108992,0.37623,Good,1,0,0,0.010632,0.008534,0.0134349,0.0326009,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12131,77.04601,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24880_Potholes.jpg
8+930,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.117252,0.168713,0.130394,0.416359,Good,1,0,0,0.01011,0.008183,0.0096948,0.0279878,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12129,77.04591,
8+940,0,0,0,0,N/A,0,0,0,0.053035,Good,1,0,0,0,0,N/A,0.886635,Good,1,0,0,0.142869,0.146174,0.141803,0.430846,Good,1,0,0,0.016581,0.008814,0.0109072,0.0363022,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12126,77.04582,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24918_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24928_Potholes.jpg
8+950,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,1.158587,Fair,0,1,0,0.150668,0.153474,0.141934,0.446076,Good,1,0,0,0.025962,0.011044,0.014761,0.051767,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12124,77.04572,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24956_Patch_work.jpg
8+960,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.131228,0.148761,0.127516,0.407505,Good,1,0,0,0.018177,0.009966,0.0131054,0.0412484,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12121,77.04562,
8+970,0,0,0,0,N/A,0,0,0,0.143446,Fair,0,1,0,0,3.478355,Good,1.634531,Fair,0,1,0,0.096578,0.133887,0.121873,0.352338,Good,1,0,0,0.014001,0.010244,0.0117438,0.0359888,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12119,77.04552,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24983_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24990_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_24993_Shoving.jpg
8+980,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,1.376337,Fair,0,1,0,0.131265,0.117492,0.132265,0.381022,Good,1,0,0,0.021798,0.009628,0.0098003,0.0412263,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12116,77.04542,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25022_Patch_work.jpg
8+990,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.129103,0.108074,0.114831,0.352008,Good,1,0,0,0.014396,0.007286,0.0093538,0.0310358,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12114,77.04533,
9+000,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130239,0.075353,0.110142,0.315734,Good,1,0,0,0.006067,0.004288,0.0072503,0.0176053,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12112,77.04523,
9+010,0,0,0,0,N/A,0,0,0,0.06782,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.137955,0.137284,0.128269,0.403508,Good,1,0,0,0.004328,0.004296,0.0080298,0.0166538,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1211,77.04513,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_25076_Potholes.jpg
9+020,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137894,0.105657,0.101883,0.345434,Good,1,0,0,0.006646,0.004308,0.0081453,0.0190993,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12108,77.04503,
9+030,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.113639,0.082397,0.074904,0.27094,Good,1,0,0,0.004294,0.00507,0.0084634,0.0178274,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.12107,77.04493,
